2024-09-21 20:28:19 root         INFO     Starting GetRecords Consumer
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'ccef91ea-1d85-45ad-9550-fc38adbb12ab', 'customer_number': 410, 'city': 'Central Hong Kong', 'country': 'Hong Kong', 'credit_limit': 113116, 'browse_history': [{'product_code': 'S18_2238', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884373321775564678120026931202
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'ccef91ea-1d85-45ad-9550-fc38adbb12ab', 'customer_number': 410, 'city': 'Central Hong Kong', 'country': 'Hong Kong', 'credit_limit': 113116, 'browse_history': [{'product_code': 'S18_2238', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 547747), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 7, 'total_different_products': 2}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'af57062f-03da-48dc-b60e-f3341408da1e', 'customer_number': 439, 'city': 'Glendale', 'country': 'USA', 'credit_limit': 100561, 'browse_history': [{'product_code': 'S18_3782', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884385411033760831421160620034
2024-09-21 20:28:20 root         INFO     Processed User Session {'session_id': 'af57062f-03da-48dc-b60e-f3341408da1e', 'customer_number': 439, 'city': 'Glendale', 'country': 'USA', 'credit_limit': 100561, 'browse_history': [{'product_code': 'S18_3782', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 548893), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 9, 'total_different_products': 3}
2024-09-21 20:28:20 root         INFO     Produced record 49656053247390747322299060887158486016746293975572283394 to Shard shardId-000000000000


2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'd3ab9255-1f4d-445c-b80a-f3f595cba88f', 'customer_number': 222, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 133463, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884390246737039293236394328066
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'd3ab9255-1f4d-445c-b80a-f3f595cba88f', 'customer_number': 222, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 133463, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 560085), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '54add793-bb08-4540-a604-a1ee889d66d0', 'customer_number': 432, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 121708, 'browse_history': [{'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884425305585808120574837260290
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '54add793-bb08-4540-a604-a1ee889d66d0', 'customer_number': 432, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 121708, 'browse_history': [{'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 561271), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 8, 'total_different_products': 4}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'de56bfdb-b62c-4e28-b74d-1f55ad96f0f6', 'customer_number': 372, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 114489, 'browse_history': [{'product_code': 'S32_4485', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884902831284555903015856373762
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'de56bfdb-b62c-4e28-b74d-1f55ad96f0f6', 'customer_number': 372, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 114489, 'browse_history': [{'product_code': 'S32_4485', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 563054), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 16, 'total_different_products': 3}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '68356c60-b28b-4427-beef-6449207cead4', 'customer_number': 313, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 71183, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884910084839473594089439494146
2024-09-21 20:28:20 root         INFO     Processed User Session {'session_id': '68356c60-b28b-4427-beef-6449207cead4', 'customer_number': 313, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 71183, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 564185), 'overall_product_quantity': 28, 'overall_in_shopping_cart': 0, 'total_different_products': 4}
2024-09-21 20:28:20 root         INFO     Produced record 49656053247390747322299060887159694942565908604746989570 to Shard shardId-000000000000


2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'fce9144a-e516-4e57-8b8d-7fa989b46bd1', 'customer_number': 367, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 31720, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884917338394391288392838021122
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'fce9144a-e516-4e57-8b8d-7fa989b46bd1', 'customer_number': 367, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 31720, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 579857), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 14, 'total_different_products': 5}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '650ffac7-039e-4096-941c-9adb34e94f9a', 'customer_number': 296, 'city': 'Marseille', 'country': 'France', 'credit_limit': 44337, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_4485', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884919756246030518200943247362
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '650ffac7-039e-4096-941c-9adb34e94f9a', 'customer_number': 296, 'city': 'Marseille', 'country': 'France', 'credit_limit': 44337, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_4485', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 581512), 'overall_product_quantity': 27, 'overall_in_shopping_cart': 17, 'total_different_products': 5}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '4860cec4-7f8c-4656-8171-d6725ffe4f1b', 'customer_number': 458, 'city': 'Sevilla', 'country': 'Spain', 'credit_limit': 67849, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884920965171850132830117953538
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '4860cec4-7f8c-4656-8171-d6725ffe4f1b', 'customer_number': 458, 'city': 'Sevilla', 'country': 'Spain', 'credit_limit': 67849, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 582586), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'cb2da4e3-3f65-4c47-9f5e-34a6a549f51c', 'customer_number': 438, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 105559, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837069884928218726767823766262120450
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'cb2da4e3-3f65-4c47-9f5e-34a6a549f51c', 'customer_number': 438, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 105559, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 584552), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 7, 'total_different_products': 4}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '9c056204-f8df-4824-8398-dcaac2de2812', 'customer_number': 452, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 34791, 'browse_history': [{'product_code': 'S700_2610', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884939099059144362300782149634
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '9c056204-f8df-4824-8398-dcaac2de2812', 'customer_number': 452, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 34791, 'browse_history': [{'product_code': 'S700_2610', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 585894), 'overall_product_quantity': 33, 'overall_in_shopping_cart': 23, 'total_different_products': 5}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': '4fbe7264-eccc-4669-afc9-4ef2731f5bb1', 'customer_number': 282, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 129304, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_1138', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884946352614062053305645793282
2024-09-21 20:28:20 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '4fbe7264-eccc-4669-afc9-4ef2731f5bb1', 'customer_number': 282, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 129304, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_1138', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 20, 587317), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 12, 'total_different_products': 5}}
2024-09-21 20:28:20 root         INFO     Read User Session {'session_id': 'dfc6dd37-21a3-4910-905a-fab9b99ff9ea', 'customer_number': 236, 'city': 'Bruxelles', 'country': 'Belgium', 'credit_limit': 71944, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837069884948770465701282976312066050
